Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Bachelor's degree,2011,"01. Agriculture, agriculture operations and related sciences",2,"$52,500", 40 
Bachelor's degree,2012,"01. Agriculture, agriculture operations and related sciences",2,"$49,000", 30 
Bachelor's degree,2013,"01. Agriculture, agriculture operations and related sciences",2,"$53,100", 40 
Bachelor's degree,2005,03. Natural resources and conservation,2,"$57,100", 100 
Bachelor's degree,2006,03. Natural resources and conservation,2,"$58,500", 120 
Bachelor's degree,2007,03. Natural resources and conservation,2,"$58,600", 120 
Bachelor's degree,2008,03. Natural resources and conservation,2,"$59,900", 90 
Bachelor's degree,2009,03. Natural resources and conservation,2,"$62,800", 110 
Bachelor's degree,2010,03. Natural resources and conservation,2,"$60,800", 90 
Bachelor's degree,2011,03. Natural resources and conservation,2,"$63,800", 70 
Bachelor's degree,2012,03. Natural resources and conservation,2,"$63,200", 80 
Bachelor's degree,2013,03. Natural resources and conservation,2,"$60,000", 60 
Bachelor's degree,2005,"05. Area, ethnic, cultural, gender, and group studies",2,"$32,600", 30 
Bachelor's degree,2006,"05. Area, ethnic, cultural, gender, and group studies",2,"$49,500", 40 
Bachelor's degree,2007,"05. Area, ethnic, cultural, gender, and group studies",2,n/a, n/a 
Bachelor's degree,2008,"05. Area, ethnic, cultural, gender, and group studies",2,"$46,600", 40 
Bachelor's degree,2009,"05. Area, ethnic, cultural, gender, and group studies",2,"$43,700", 40 
Bachelor's degree,2010,"05. Area, ethnic, cultural, gender, and group studies",2,"$24,900", 30 
Bachelor's degree,2011,"05. Area, ethnic, cultural, gender, and group studies",2,"$42,200", 20 
Bachelor's degree,2012,"05. Area, ethnic, cultural, gender, and group studies",2,"$34,900", 20 
Bachelor's degree,2013,"05. Area, ethnic, cultural, gender, and group studies",2,n/a, n/a 
Bachelor's degree,2005,"09. Communication, journalism and related programs",2,"$48,700", 70 
Bachelor's degree,2006,"09. Communication, journalism and related programs",2,"$51,200", 120 
Bachelor's degree,2007,"09. Communication, journalism and related programs",2,"$53,600", 90 
Bachelor's degree,2008,"09. Communication, journalism and related programs",2,"$47,500", 90 
Bachelor's degree,2009,"09. Communication, journalism and related programs",2,"$52,100", 110 
Bachelor's degree,2010,"09. Communication, journalism and related programs",2,"$50,500", 120 
Bachelor's degree,2011,"09. Communication, journalism and related programs",2,"$51,900", 90 
Bachelor's degree,2012,"09. Communication, journalism and related programs",2,"$43,800", 90 
Bachelor's degree,2013,"09. Communication, journalism and related programs",2,"$46,800", 90 
Bachelor's degree,2005,11. Computer and information sciences and support services,2,"$60,400", 280 
Bachelor's degree,2006,11. Computer and information sciences and support services,2,"$64,800", 270 
Bachelor's degree,2007,11. Computer and information sciences and support services,2,"$64,100", 210 
Bachelor's degree,2008,11. Computer and information sciences and support services,2,"$64,400", 190 
Bachelor's degree,2009,11. Computer and information sciences and support services,2,"$59,900", 150 
Bachelor's degree,2010,11. Computer and information sciences and support services,2,"$61,300", 150 
Bachelor's degree,2011,11. Computer and information sciences and support services,2,"$61,400", 140 
Bachelor's degree,2012,11. Computer and information sciences and support services,2,"$65,700", 140 
Bachelor's degree,2013,11. Computer and information sciences and support services,2,"$62,800", 150 
Bachelor's degree,2005,13. Education,2,"$56,800"," 1,320 "
Bachelor's degree,2006,13. Education,2,"$59,600"," 1,580 "
Bachelor's degree,2007,13. Education,2,"$61,100"," 1,640 "
Bachelor's degree,2008,13. Education,2,"$62,000"," 1,660 "
Bachelor's degree,2009,13. Education,2,"$59,500"," 1,560 "
Bachelor's degree,2010,13. Education,2,"$57,100"," 1,480 "
Bachelor's degree,2011,13. Education,2,"$57,800"," 1,530 "
Bachelor's degree,2012,13. Education,2,"$58,300"," 1,450 "
Bachelor's degree,2013,13. Education,2,"$60,800"," 1,400 "
Bachelor's degree,2005,14. Engineering,2,"$77,100", 730 
Bachelor's degree,2006,14. Engineering,2,"$82,000", 720 
Bachelor's degree,2007,14. Engineering,2,"$79,100", 790 
Bachelor's degree,2008,14. Engineering,2,"$79,200", 850 
Bachelor's degree,2009,14. Engineering,2,"$76,900", 820 
Bachelor's degree,2010,14. Engineering,2,"$81,500", 810 
Bachelor's degree,2011,14. Engineering,2,"$85,600", 950 
Bachelor's degree,2012,14. Engineering,2,"$83,200", 910 
Bachelor's degree,2013,14. Engineering,2,"$79,500", 870 
Bachelor's degree,2005,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2006,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2007,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2008,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2009,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2010,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2011,15. Engineering technologies and engineering-related fields,2,n/a, n/a 
Bachelor's degree,2012,15. Engineering technologies and engineering-related fields,2,"$88,400", 40 
Bachelor's degree,2013,15. Engineering technologies and engineering-related fields,2,"$92,200", 40 
Bachelor's degree,2005,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$28,900", 30 
Bachelor's degree,2006,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$35,300", 40 
Bachelor's degree,2007,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$42,300", 40 
Bachelor's degree,2008,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$44,200", 30 
Bachelor's degree,2009,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$38,100", 40 
Bachelor's degree,2010,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$38,400", 20 
Bachelor's degree,2011,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$35,200", 50 
Bachelor's degree,2012,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$34,800", 50 
Bachelor's degree,2013,"16. Aboriginal and foreign languages, literatures and linguistics",2,"$38,100", 30 
Bachelor's degree,2005,19. Family and consumer sciences/human sciences,2,"$47,600", 50 
Bachelor's degree,2006,19. Family and consumer sciences/human sciences,2,"$45,400", 70 
Bachelor's degree,2007,19. Family and consumer sciences/human sciences,2,"$47,200", 70 
Bachelor's degree,2008,19. Family and consumer sciences/human sciences,2,"$49,100", 60 
Bachelor's degree,2009,19. Family and consumer sciences/human sciences,2,"$37,800", 60 
Bachelor's degree,2010,19. Family and consumer sciences/human sciences,2,"$43,500", 70 
Bachelor's degree,2011,19. Family and consumer sciences/human sciences,2,"$42,300", 60 
Bachelor's degree,2012,19. Family and consumer sciences/human sciences,2,"$40,600", 60 
Bachelor's degree,2013,19. Family and consumer sciences/human sciences,2,"$44,500", 60 
Bachelor's degree,2005,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2006,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2007,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2008,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2009,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2010,22. Legal professions and studies,2,"$51,300", 20 
Bachelor's degree,2011,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2012,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2013,22. Legal professions and studies,2,n/a, n/a 
Bachelor's degree,2005,23. English language and literature/letters,2,"$35,800", 110 
Bachelor's degree,2006,23. English language and literature/letters,2,"$38,100", 120 
Bachelor's degree,2007,23. English language and literature/letters,2,"$39,500", 120 
Bachelor's degree,2008,23. English language and literature/letters,2,"$37,700", 130 
Bachelor's degree,2009,23. English language and literature/letters,2,"$36,400", 130 
Bachelor's degree,2010,23. English language and literature/letters,2,"$38,000", 130 
Bachelor's degree,2011,23. English language and literature/letters,2,"$40,800", 130 
Bachelor's degree,2012,23. English language and literature/letters,2,"$34,800", 140 
Bachelor's degree,2013,23. English language and literature/letters,2,"$38,400", 130 
Bachelor's degree,2005,"24. Liberal arts and sciences, general studies and humanities",2,"$44,200", 140 
Bachelor's degree,2006,"24. Liberal arts and sciences, general studies and humanities",2,"$41,400", 190 
Bachelor's degree,2007,"24. Liberal arts and sciences, general studies and humanities",2,"$45,400", 170 
Bachelor's degree,2008,"24. Liberal arts and sciences, general studies and humanities",2,"$38,900", 170 
Bachelor's degree,2009,"24. Liberal arts and sciences, general studies and humanities",2,"$46,100", 170 
Bachelor's degree,2010,"24. Liberal arts and sciences, general studies and humanities",2,"$42,700", 150 
Bachelor's degree,2011,"24. Liberal arts and sciences, general studies and humanities",2,"$45,000", 160 
Bachelor's degree,2012,"24. Liberal arts and sciences, general studies and humanities",2,"$49,200", 130 
Bachelor's degree,2013,"24. Liberal arts and sciences, general studies and humanities",2,"$42,000", 110 
Bachelor's degree,2005,26. Biological and biomedical sciences,2,"$44,500", 220 
Bachelor's degree,2006,26. Biological and biomedical sciences,2,"$45,000", 260 
Bachelor's degree,2007,26. Biological and biomedical sciences,2,"$44,100", 270 
Bachelor's degree,2008,26. Biological and biomedical sciences,2,"$43,800", 250 
Bachelor's degree,2009,26. Biological and biomedical sciences,2,"$42,400", 220 
Bachelor's degree,2010,26. Biological and biomedical sciences,2,"$44,200", 230 
Bachelor's degree,2011,26. Biological and biomedical sciences,2,"$41,200", 240 
Bachelor's degree,2012,26. Biological and biomedical sciences,2,"$45,500", 280 
Bachelor's degree,2013,26. Biological and biomedical sciences,2,"$37,400", 300 
Bachelor's degree,2005,27. Mathematics and statistics,2,"$48,300", 40 
Bachelor's degree,2006,27. Mathematics and statistics,2,"$49,700", 40 
Bachelor's degree,2007,27. Mathematics and statistics,2,"$51,400", 60 
Bachelor's degree,2008,27. Mathematics and statistics,2,"$44,000", 40 
Bachelor's degree,2009,27. Mathematics and statistics,2,"$50,600", 40 
Bachelor's degree,2010,27. Mathematics and statistics,2,"$44,600", 30 
Bachelor's degree,2011,27. Mathematics and statistics,2,"$55,300", 30 
Bachelor's degree,2012,27. Mathematics and statistics,2,"$64,300", 30 
Bachelor's degree,2013,27. Mathematics and statistics,2,"$50,200", 30 
Bachelor's degree,2005,30. Multidisciplinary/interdisciplinary studies,2,"$56,200", 30 
Bachelor's degree,2006,30. Multidisciplinary/interdisciplinary studies,2,"$47,900", 50 
Bachelor's degree,2007,30. Multidisciplinary/interdisciplinary studies,2,"$56,400", 60 
Bachelor's degree,2008,30. Multidisciplinary/interdisciplinary studies,2,"$56,200", 70 
Bachelor's degree,2009,30. Multidisciplinary/interdisciplinary studies,2,"$53,000", 60 
Bachelor's degree,2010,30. Multidisciplinary/interdisciplinary studies,2,"$64,700", 50 
Bachelor's degree,2011,30. Multidisciplinary/interdisciplinary studies,2,"$57,600", 90 
Bachelor's degree,2012,30. Multidisciplinary/interdisciplinary studies,2,"$58,200", 70 
Bachelor's degree,2013,30. Multidisciplinary/interdisciplinary studies,2,"$52,200", 90 
Bachelor's degree,2005,"31. Parks, recreation, leisure and fitness studies",2,"$47,000", 210 
Bachelor's degree,2006,"31. Parks, recreation, leisure and fitness studies",2,"$42,900", 170 
Bachelor's degree,2007,"31. Parks, recreation, leisure and fitness studies",2,"$45,000", 200 
Bachelor's degree,2008,"31. Parks, recreation, leisure and fitness studies",2,"$43,200", 170 
Bachelor's degree,2009,"31. Parks, recreation, leisure and fitness studies",2,"$44,700", 160 
Bachelor's degree,2010,"31. Parks, recreation, leisure and fitness studies",2,"$42,500", 180 
Bachelor's degree,2011,"31. Parks, recreation, leisure and fitness studies",2,"$39,300", 150 
Bachelor's degree,2012,"31. Parks, recreation, leisure and fitness studies",2,"$43,200", 210 
Bachelor's degree,2013,"31. Parks, recreation, leisure and fitness studies",2,"$45,200", 200 
Bachelor's degree,2005,38. Philosophy and religious studies,2,"$36,700", 40 
Bachelor's degree,2006,38. Philosophy and religious studies,2,"$34,200", 40 
Bachelor's degree,2007,38. Philosophy and religious studies,2,"$36,300", 40 
Bachelor's degree,2008,38. Philosophy and religious studies,2,"$39,900", 30 
Bachelor's degree,2009,38. Philosophy and religious studies,2,"$22,900", 30 
Bachelor's degree,2010,38. Philosophy and religious studies,2,"$37,800", 30 
Bachelor's degree,2011,38. Philosophy and religious studies,2,"$34,700", 40 
Bachelor's degree,2012,38. Philosophy and religious studies,2,"$26,600", 30 
Bachelor's degree,2013,38. Philosophy and religious studies,2,"$32,800", 40 
Bachelor's degree,2005,40. Physical sciences,2,"$79,900", 130 
Bachelor's degree,2006,40. Physical sciences,2,"$72,900", 150 
Bachelor's degree,2007,40. Physical sciences,2,"$65,700", 170 
Bachelor's degree,2008,40. Physical sciences,2,"$63,900", 170 
Bachelor's degree,2009,40. Physical sciences,2,"$67,300", 140 
Bachelor's degree,2010,40. Physical sciences,2,"$67,500", 150 
Bachelor's degree,2011,40. Physical sciences,2,"$59,100", 180 
