Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Diploma ,2005,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2006,49. Transportation and materials moving,1,"$38,000", 20 
Diploma ,2007,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2008,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2009,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2010,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2011,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2012,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2013,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2014,49. Transportation and materials moving,1,n/a,n/a
Diploma ,2005,50. Visual and performing arts,1,"$25,800", 180 
Diploma ,2006,50. Visual and performing arts,1,"$29,000", 190 
Diploma ,2007,50. Visual and performing arts,1,"$30,700", 210 
Diploma ,2008,50. Visual and performing arts,1,"$26,800", 180 
Diploma ,2009,50. Visual and performing arts,1,"$25,800", 190 
Diploma ,2010,50. Visual and performing arts,1,"$28,600", 190 
Diploma ,2011,50. Visual and performing arts,1,"$28,900", 210 
Diploma ,2012,50. Visual and performing arts,1,"$29,600", 180 
Diploma ,2013,50. Visual and performing arts,1,"$30,500", 200 
Diploma ,2014,50. Visual and performing arts,1,"$29,700", 140 
Diploma ,2005,51. Health professions and related programs,1,"$56,600", 810 
Diploma ,2006,51. Health professions and related programs,1,"$53,900", 750 
Diploma ,2007,51. Health professions and related programs,1,"$51,300"," 1,020 "
Diploma ,2008,51. Health professions and related programs,1,"$51,800"," 1,100 "
Diploma ,2009,51. Health professions and related programs,1,"$49,800"," 1,280 "
Diploma ,2010,51. Health professions and related programs,1,"$49,500"," 1,320 "
Diploma ,2011,51. Health professions and related programs,1,"$49,800"," 1,400 "
Diploma ,2012,51. Health professions and related programs,1,"$49,100"," 1,490 "
Diploma ,2013,51. Health professions and related programs,1,"$48,600"," 1,510 "
Diploma ,2014,51. Health professions and related programs,1,"$47,600"," 1,600 "
Diploma ,2005,"52. Business, management, marketing and related support services",1,"$38,500"," 1,210 "
Diploma ,2006,"52. Business, management, marketing and related support services",1,"$41,300"," 1,290 "
Diploma ,2007,"52. Business, management, marketing and related support services",1,"$41,700"," 1,210 "
Diploma ,2008,"52. Business, management, marketing and related support services",1,"$38,900"," 1,210 "
Diploma ,2009,"52. Business, management, marketing and related support services",1,"$37,500"," 1,050 "
Diploma ,2010,"52. Business, management, marketing and related support services",1,"$37,000"," 1,070 "
Diploma ,2011,"52. Business, management, marketing and related support services",1,"$40,300"," 1,060 "
Diploma ,2012,"52. Business, management, marketing and related support services",1,"$40,600"," 1,060 "
Diploma ,2013,"52. Business, management, marketing and related support services",1,"$38,800"," 1,090 "
Diploma ,2014,"52. Business, management, marketing and related support services",1,"$38,700"," 1,000 "
Diploma ,2005,54. History,1,n/a,n/a
Diploma ,2006,54. History,1,n/a,n/a
Diploma ,2007,54. History,1,n/a,n/a
Diploma ,2008,54. History,1,n/a,n/a
Diploma ,2009,54. History,1,"$40,500", 30 
Diploma ,2010,54. History,1,n/a,n/a
Diploma ,2011,54. History,1,n/a,n/a
Diploma ,2012,54. History,1,n/a,n/a
Diploma ,2013,54. History,1,n/a,n/a
Diploma ,2014,54. History,1,n/a,n/a
Bachelor's degree,2005,00. Total,1,"$50,200"," 7,820 "
Bachelor's degree,2006,00. Total,1,"$50,800"," 8,610 "
Bachelor's degree,2007,00. Total,1,"$53,700"," 8,590 "
Bachelor's degree,2008,00. Total,1,"$53,000"," 8,540 "
Bachelor's degree,2009,00. Total,1,"$51,200"," 8,000 "
Bachelor's degree,2010,00. Total,1,"$50,000"," 8,170 "
Bachelor's degree,2011,00. Total,1,"$53,200"," 8,550 "
Bachelor's degree,2012,00. Total,1,"$53,600"," 8,890 "
Bachelor's degree,2013,00. Total,1,"$52,600"," 8,980 "
Bachelor's degree,2014,00. Total,1,"$50,500"," 8,930 "
Bachelor's degree,2005,"01. Agriculture, agriculture operations and related sciences",1,"$46,800", 60 
Bachelor's degree,2006,"01. Agriculture, agriculture operations and related sciences",1,"$50,000", 50 
Bachelor's degree,2007,"01. Agriculture, agriculture operations and related sciences",1,"$50,500", 40 
Bachelor's degree,2008,"01. Agriculture, agriculture operations and related sciences",1,"$45,800", 30 
Bachelor's degree,2009,"01. Agriculture, agriculture operations and related sciences",1,n/a,n/a
Bachelor's degree,2010,"01. Agriculture, agriculture operations and related sciences",1,"$39,800", 30 
Bachelor's degree,2011,"01. Agriculture, agriculture operations and related sciences",1,"$41,400", 40 
Bachelor's degree,2012,"01. Agriculture, agriculture operations and related sciences",1,"$48,200", 20 
Bachelor's degree,2013,"01. Agriculture, agriculture operations and related sciences",1,"$44,200", 50 
Bachelor's degree,2014,"01. Agriculture, agriculture operations and related sciences",1,"$47,300", 40 
Bachelor's degree,2005,03. Natural resources and conservation,1,"$53,700", 110 
Bachelor's degree,2006,03. Natural resources and conservation,1,"$53,000", 120 
Bachelor's degree,2007,03. Natural resources and conservation,1,"$53,400", 130 
Bachelor's degree,2008,03. Natural resources and conservation,1,"$54,200", 110 
Bachelor's degree,2009,03. Natural resources and conservation,1,"$55,100", 100 
Bachelor's degree,2010,03. Natural resources and conservation,1,"$53,400", 110 
Bachelor's degree,2011,03. Natural resources and conservation,1,"$52,100", 80 
Bachelor's degree,2012,03. Natural resources and conservation,1,"$54,900", 80 
Bachelor's degree,2013,03. Natural resources and conservation,1,"$52,100", 70 
Bachelor's degree,2014,03. Natural resources and conservation,1,"$53,900", 80 
Bachelor's degree,2005,"05. Area, ethnic, cultural, gender, and group studies",1,"$22,500", 30 
Bachelor's degree,2006,"05. Area, ethnic, cultural, gender, and group studies",1,"$32,800", 50 
Bachelor's degree,2007,"05. Area, ethnic, cultural, gender, and group studies",1,"$42,700", 30 
Bachelor's degree,2008,"05. Area, ethnic, cultural, gender, and group studies",1,"$43,000", 40 
Bachelor's degree,2009,"05. Area, ethnic, cultural, gender, and group studies",1,"$36,700", 40 
Bachelor's degree,2010,"05. Area, ethnic, cultural, gender, and group studies",1,"$27,100", 30 
Bachelor's degree,2011,"05. Area, ethnic, cultural, gender, and group studies",1,"$31,100", 30 
Bachelor's degree,2012,"05. Area, ethnic, cultural, gender, and group studies",1,"$36,500", 30 
Bachelor's degree,2013,"05. Area, ethnic, cultural, gender, and group studies",1,"$20,800", 20 
Bachelor's degree,2014,"05. Area, ethnic, cultural, gender, and group studies",1,"$38,600", 30 
Bachelor's degree,2005,"09. Communication, journalism and related programs",1,"$38,900", 90 
Bachelor's degree,2006,"09. Communication, journalism and related programs",1,"$43,300", 120 
Bachelor's degree,2007,"09. Communication, journalism and related programs",1,"$46,100", 100 
Bachelor's degree,2008,"09. Communication, journalism and related programs",1,"$44,100", 90 
Bachelor's degree,2009,"09. Communication, journalism and related programs",1,"$44,700", 120 
Bachelor's degree,2010,"09. Communication, journalism and related programs",1,"$45,100", 140 
Bachelor's degree,2011,"09. Communication, journalism and related programs",1,"$44,600", 90 
Bachelor's degree,2012,"09. Communication, journalism and related programs",1,"$43,100", 90 
Bachelor's degree,2013,"09. Communication, journalism and related programs",1,"$42,100", 100 
Bachelor's degree,2014,"09. Communication, journalism and related programs",1,"$44,700", 140 
Bachelor's degree,2005,11. Computer and information sciences and support services,1,"$54,200", 300 
Bachelor's degree,2006,11. Computer and information sciences and support services,1,"$57,800", 270 
Bachelor's degree,2007,11. Computer and information sciences and support services,1,"$58,100", 210 
Bachelor's degree,2008,11. Computer and information sciences and support services,1,"$62,000", 180 
Bachelor's degree,2009,11. Computer and information sciences and support services,1,"$59,200", 140 
Bachelor's degree,2010,11. Computer and information sciences and support services,1,"$54,100", 130 
Bachelor's degree,2011,11. Computer and information sciences and support services,1,"$58,000", 150 
Bachelor's degree,2012,11. Computer and information sciences and support services,1,"$60,400", 130 
Bachelor's degree,2013,11. Computer and information sciences and support services,1,"$58,900", 150 
Bachelor's degree,2014,11. Computer and information sciences and support services,1,"$57,600", 160 
Bachelor's degree,2005,13. Education,1,"$51,600"," 1,390 "
Bachelor's degree,2006,13. Education,1,"$50,700"," 1,640 "
Bachelor's degree,2007,13. Education,1,"$56,000"," 1,680 "
Bachelor's degree,2008,13. Education,1,"$55,500"," 1,740 "
Bachelor's degree,2009,13. Education,1,"$53,200"," 1,620 "
Bachelor's degree,2010,13. Education,1,"$48,900"," 1,520 "
Bachelor's degree,2011,13. Education,1,"$50,900"," 1,560 "
Bachelor's degree,2012,13. Education,1,"$51,500"," 1,500 "
Bachelor's degree,2013,13. Education,1,"$52,500"," 1,450 "
Bachelor's degree,2014,13. Education,1,"$54,600"," 1,520 "
Bachelor's degree,2005,14. Engineering,1,"$69,400", 750 
Bachelor's degree,2006,14. Engineering,1,"$71,600", 740 
Bachelor's degree,2007,14. Engineering,1,"$73,500", 800 
Bachelor's degree,2008,14. Engineering,1,"$72,500", 880 
Bachelor's degree,2009,14. Engineering,1,"$68,300", 820 
Bachelor's degree,2010,14. Engineering,1,"$70,500", 840 
Bachelor's degree,2011,14. Engineering,1,"$76,400", 930 
Bachelor's degree,2012,14. Engineering,1,"$77,800", 900 
Bachelor's degree,2013,14. Engineering,1,"$76,100", 940 
Bachelor's degree,2014,14. Engineering,1,"$71,700", 920 
Bachelor's degree,2005,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2006,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2007,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2008,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2009,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2010,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2011,15. Engineering technologies and engineering-related fields,1,n/a,n/a
Bachelor's degree,2012,15. Engineering technologies and engineering-related fields,1,"$76,600", 30 
Bachelor's degree,2013,15. Engineering technologies and engineering-related fields,1,"$85,700", 40 
Bachelor's degree,2014,15. Engineering technologies and engineering-related fields,1,"$79,400", 40 
Bachelor's degree,2005,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$28,900", 40 
Bachelor's degree,2006,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$25,100", 50 
Bachelor's degree,2007,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$37,000", 40 
Bachelor's degree,2008,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$29,600", 40 
Bachelor's degree,2009,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$26,700", 40 
Bachelor's degree,2010,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$22,700", 50 
Bachelor's degree,2011,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$33,300", 50 
Bachelor's degree,2012,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$32,000", 50 
Bachelor's degree,2013,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$27,000", 50 
Bachelor's degree,2014,"16. Aboriginal and foreign languages, literatures and linguistics",1,"$37,200", 60 
Bachelor's degree,2005,19. Family and consumer sciences/human sciences,1,"$41,800", 60 
Bachelor's degree,2006,19. Family and consumer sciences/human sciences,1,"$41,500", 90 
Bachelor's degree,2007,19. Family and consumer sciences/human sciences,1,"$43,300", 80 
Bachelor's degree,2008,19. Family and consumer sciences/human sciences,1,"$44,800", 70 
Bachelor's degree,2009,19. Family and consumer sciences/human sciences,1,"$38,000", 70 
Bachelor's degree,2010,19. Family and consumer sciences/human sciences,1,"$41,400", 70 
Bachelor's degree,2011,19. Family and consumer sciences/human sciences,1,"$41,100", 70 
Bachelor's degree,2012,19. Family and consumer sciences/human sciences,1,"$37,500", 60 
Bachelor's degree,2013,19. Family and consumer sciences/human sciences,1,"$41,600", 70 
Bachelor's degree,2014,19. Family and consumer sciences/human sciences,1,"$38,300", 80 
Bachelor's degree,2005,22. Legal professions and studies,1,n/a,n/a
Bachelor's degree,2006,22. Legal professions and studies,1,n/a,n/a
Bachelor's degree,2007,22. Legal professions and studies,1,n/a,n/a
Bachelor's degree,2008,22. Legal professions and studies,1,n/a,n/a
Bachelor's degree,2009,22. Legal professions and studies,1,n/a,n/a
Bachelor's degree,2010,22. Legal professions and studies,1,"$46,000", 30 
Bachelor's degree,2011,22. Legal professions and studies,1,n/a,n/a
